________________MONTE CARLO 2D ISING MODEL________________
Lattice Size: 16 x 16	 Measurements: 10000
Sweep for temperature 2.352900
temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | g0 | gk
2.352900	0.570312	0.325256	0.105792	-1.250000	1.562500	0.679688	0.029913
2.352900	0.523438	0.273987	0.075069	-1.140625	1.301025	0.542969	0.062945
2.352900	0.687500	0.472656	0.223404	-1.250000	1.562500	0.695312	0.001438
2.352900	-0.617188	0.380920	0.145100	-1.218750	1.485352	0.597656	0.004688
2.352900	0.757812	0.574280	0.329797	-1.421875	2.021729	0.816406	0.003226
2.352900	-0.609375	0.371338	0.137892	-1.312500	1.722656	0.621094	0.020929
2.352900	0.695312	0.483459	0.233733	-1.406250	1.977539	0.718750	0.008223
2.352900	-0.820312	0.672913	0.452811	-1.546875	2.392822	0.851562	0.002226
2.352900	0.750000	0.562500	0.316406	-1.390625	1.933838	0.746094	0.003369
2.352900	0.687500	0.472656	0.223404	-1.437500	2.066406	0.777344	0.005507
2.352900	-0.820312	0.672913	0.452811	-1.562500	2.441406	0.792969	0.001290
2.352900	0.460938	0.212463	0.045141	-1.359375	1.847900	0.488281	0.018232
2.352900	-0.539062	0.290588	0.084442	-1.171875	1.373291	0.218750	0.056896
2.352900	0.859375	0.738525	0.545420	-1.546875	2.392822	0.859375	0.000564
2.352900	-0.539062	0.290588	0.084442	-1.312500	1.722656	0.578125	0.009557
2.352900	0.906250	0.821289	0.674516	-1.671875	2.795166	0.855469	0.000379
2.352900	0.773438	0.598206	0.357850	-1.531250	2.344727	0.785156	0.003420
2.352900	0.296875	0.088135	0.007768	-1.187500	1.410156	0.445312	0.003840
2.352900	-0.789062	0.622620	0.387655	-1.468750	2.157227	0.734375	0.001936
2.352900	-0.898438	0.807190	0.651556	-1.703125	2.900635	0.871094	0.000066
2.352900	-0.765625	0.586182	0.343609	-1.375000	1.890625	0.707031	0.002227
2.352900	0.843750	0.711914	0.506822	-1.578125	2.490479	0.871094	0.000236
2.352900	-0.687500	0.472656	0.223404	-1.312500	1.722656	0.617188	0.006444
2.352900	0.406250	0.165039	0.027238	-1.093750	1.196289	0.453125	0.002429
2.352900	0.804688	0.647522	0.419285	-1.437500	2.066406	0.781250	0.012944
2.352900	0.242188	0.058655	0.003440	-1.250000	1.562500	0.343750	0.008713
2.352900	0.835938	0.698792	0.488310	-1.468750	2.157227	0.519531	0.041976
2.352900	-0.570312	0.325256	0.105792	-1.515625	2.297119	0.550781	0.010424
2.352900	-0.343750	0.118164	0.013963	-1.281250	1.641602	0.156250	0.014174
2.352900	0.828125	0.685791	0.470309	-1.484375	2.203369	0.847656	0.001277
2.352900	0.304688	0.092834	0.008618	-0.921875	0.849854	0.296875	0.037057
2.352900	-0.710938	0.505432	0.255462	-1.375000	1.890625	0.472656	0.002889
2.352900	0.828125	0.685791	0.470309	-1.546875	2.392822	0.808594	0.001865
2.352900	0.578125	0.334229	0.111709	-1.406250	1.977539	0.570312	0.000564
2.352900	-0.476562	0.227112	0.051580	-1.234375	1.523682	0.433594	0.002482
2.352900	-0.195312	0.038147	0.001455	-1.187500	1.410156	0.398438	0.037508
2.352900	-0.398438	0.158752	0.025202	-1.250000	1.562500	0.511719	0.008500
2.352900	0.867188	0.752014	0.565525	-1.625000	2.640625	0.765625	0.002669
2.352900	-0.414062	0.171448	0.029394	-1.359375	1.847900	0.472656	0.018340
