#________________MONTE CARLO 2D ISING MODEL________________
#Lattice Size: 250 x 250	 Measurements: 10000
#Sweep for temperature 2.275000
#temperature | magnetization | magnetization**2 | magnetization**4 | energy | energy**2 | clustersize | gk | xi
2.275000	-0.383200	0.146842	0.021563	-1.392192	1.938199	23906	1317.231906	164.773256
2.275000	-0.545376	0.297435	0.088468	-1.400704	1.961972	7	6.995309	1.030390
2.275000	0.567296	0.321825	0.103571	-1.429632	2.043848	24	23.910445	2.435136
2.275000	0.505504	0.255534	0.065298	-1.432064	2.050807	4	3.996843	1.118334
2.275000	-0.326912	0.106871	0.011422	-1.403712	1.970407	1977	1321.072170	28.037309
2.275000	0.444864	0.197904	0.039166	-1.383360	1.913685	2	1.999684	0.500039
2.275000	-0.170016	0.028905	0.000836	-1.371072	1.879838	1800	1341.318747	23.268108
2.275000	-0.073568	0.005412	0.000029	-1.371200	1.880189	8	7.996211	0.866162
2.275000	-0.084608	0.007159	0.000051	-1.381632	1.908907	15511	892.990141	160.987577
2.275000	-0.314912	0.099170	0.009835	-1.386816	1.923259	147	142.804635	6.820014
2.275000	0.299936	0.089962	0.008093	-1.388736	1.928588	214	208.482508	6.473030
2.275000	-0.017248	0.000297	0.000000	-1.403968	1.971126	6839	2094.773614	59.880542
2.275000	-0.439008	0.192728	0.037144	-1.405632	1.975801	10834	169.206047	315.892901
2.275000	0.486784	0.236959	0.056149	-1.409344	1.986251	291	269.236663	11.312725
2.275000	0.427712	0.182938	0.033466	-1.405632	1.975801	1	1.000000	0.000000
2.275000	0.508800	0.258877	0.067018	-1.401152	1.963227	33752	734.323319	266.809424
2.275000	0.603680	0.364430	0.132809	-1.410880	1.990582	1	1.000000	0.000001
2.275000	-0.562560	0.316474	0.100156	-1.400320	1.960896	34082	7.646972	2656.076830
2.275000	0.488192	0.238331	0.056802	-1.391424	1.936061	31101	90.426125	736.850718
2.275000	0.415552	0.172683	0.029820	-1.407936	1.982284	2058	1785.170387	15.555268
2.275000	0.563136	0.317122	0.100566	-1.405056	1.974182	31441	86.778733	756.332788
2.275000	0.521856	0.272334	0.074166	-1.391168	1.935348	35218	154.484800	599.454768
2.275000	-0.477632	0.228132	0.052044	-1.393536	1.941943	181	172.855340	8.637074
2.275000	0.196256	0.038516	0.001484	-1.393280	1.941229	7560	107.046103	332.009382
2.275000	-0.533280	0.284388	0.080876	-1.404032	1.971306	25458	41.477627	984.969271
2.275000	-0.082112	0.006742	0.000045	-1.404224	1.971845	19079	449.199824	256.245283
2.275000	-0.488064	0.238206	0.056742	-1.393152	1.940872	12	11.973493	1.872142
2.275000	0.615776	0.379180	0.143778	-1.424384	2.028870	33519	852.464390	246.311669
2.275000	-0.572928	0.328246	0.107746	-1.411008	1.990944	1125	877.453426	21.134306
2.275000	0.484864	0.235093	0.055269	-1.409536	1.986792	23223	221.598534	405.382763
2.275000	-0.491296	0.241372	0.058260	-1.400384	1.961075	32670	29.999354	1312.473965
2.275000	-0.513376	0.263555	0.069461	-1.404224	1.971845	28299	958.620032	212.495919
2.275000	-0.546784	0.298973	0.089385	-1.410432	1.989318	5	4.998232	0.748430
2.275000	-0.443296	0.196511	0.038617	-1.412416	1.994919	13	12.946357	2.561270
2.275000	0.509792	0.259888	0.067542	-1.398016	1.954449	15	14.974752	1.633819
2.275000	0.475776	0.226363	0.051240	-1.392384	1.938733	83	81.712700	4.994209
2.275000	0.468096	0.219114	0.048011	-1.403776	1.970587	20	19.968943	1.569172
2.275000	-0.630912	0.398050	0.158444	-1.403840	1.970767	34335	103.898978	722.231401
2.275000	-0.517664	0.267976	0.071811	-1.418304	2.011586	1	1.000000	0.000001
2.275000	0.503488	0.253500	0.064262	-1.417216	2.008501	33449	30.328425	1320.812697
2.275000	0.466080	0.217231	0.047189	-1.411008	1.990944	19055	107.737116	527.669677
2.275000	0.524608	0.275214	0.075743	-1.404352	1.972205	2	1.999684	0.500039
